County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	One Stop	Absentee by Mail	Provisional	Total Votes	Real Precinct
MECKLENBURG	09/10/2019	120	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	72	24	0	0	96	Y
MECKLENBURG	09/10/2019	120	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	55	18	0	0	73	Y
MECKLENBURG	09/10/2019	120	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	49	16	0	0	65	Y
MECKLENBURG	09/10/2019	120	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	79	21	0	0	100	Y
MECKLENBURG	09/10/2019	121	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	20	12	0	0	32	Y
MECKLENBURG	09/10/2019	121	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	15	24	0	0	39	Y
MECKLENBURG	09/10/2019	121	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	15	17	0	0	32	Y
MECKLENBURG	09/10/2019	121	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	4	7	0	0	11	Y
MECKLENBURG	09/10/2019	121	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	229	405	0	0	634	Y
MECKLENBURG	09/10/2019	121	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	146	227	0	0	373	Y
MECKLENBURG	09/10/2019	121	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	90	133	0	0	223	Y
MECKLENBURG	09/10/2019	121	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	135	285	0	0	420	Y
MECKLENBURG	09/10/2019	121	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	107	160	0	0	267	Y
MECKLENBURG	09/10/2019	121	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	153	221	0	0	374	Y
MECKLENBURG	09/10/2019	121	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	192	308	0	0	500	Y
MECKLENBURG	09/10/2019	121	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	91	152	0	0	243	Y
MECKLENBURG	09/10/2019	121	45	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07 (REP)	Ed Driggs	REP	1	314	327	0	0	641	Y
MECKLENBURG	09/10/2019	121	45	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07 (REP)	Victoria Nwasike	REP	1	149	147	0	0	296	Y
MECKLENBURG	09/10/2019	121	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	2	2	0	0	4	Y
MECKLENBURG	09/10/2019	121	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	452	437	0	0	889	Y
MECKLENBURG	09/10/2019	121	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	411	588	0	0	999	Y
MECKLENBURG	09/10/2019	121	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	3	2	0	0	5	Y
MECKLENBURG	09/10/2019	122	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	22	13	0	0	35	Y
MECKLENBURG	09/10/2019	122	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	15	4	0	0	19	Y
MECKLENBURG	09/10/2019	122	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	22	3	0	0	25	Y
MECKLENBURG	09/10/2019	122	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	7	2	0	0	9	Y
MECKLENBURG	09/10/2019	122	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	299	204	0	0	503	Y
MECKLENBURG	09/10/2019	122	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	228	175	0	0	403	Y
MECKLENBURG	09/10/2019	122	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	82	27	0	0	109	Y
MECKLENBURG	09/10/2019	122	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	145	132	0	0	277	Y
MECKLENBURG	09/10/2019	122	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	206	146	0	0	352	Y
MECKLENBURG	09/10/2019	122	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	170	115	0	0	285	Y
MECKLENBURG	09/10/2019	122	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	182	89	0	0	271	Y
MECKLENBURG	09/10/2019	122	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	219	160	0	0	379	Y
MECKLENBURG	09/10/2019	122	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Caleb Theodros	DEM	1	65	16	0	0	81	Y
MECKLENBURG	09/10/2019	122	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Terry Brown	DEM	1	130	99	0	0	229	Y
MECKLENBURG	09/10/2019	122	22	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 03 (DEM)	Victoria Watlington	DEM	1	174	114	0	0	288	Y
MECKLENBURG	09/10/2019	123	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	7	6	0	0	13	Y
MECKLENBURG	09/10/2019	123	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	7	3	0	0	10	Y
MECKLENBURG	09/10/2019	123	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	8	1	0	0	9	Y
MECKLENBURG	09/10/2019	123	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	1	2	0	0	3	Y
MECKLENBURG	09/10/2019	123	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	239	71	0	0	310	Y
MECKLENBURG	09/10/2019	123	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	191	59	0	0	250	Y
MECKLENBURG	09/10/2019	123	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	20	9	0	0	29	Y
MECKLENBURG	09/10/2019	123	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	145	57	0	0	202	Y
MECKLENBURG	09/10/2019	123	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	194	53	0	0	247	Y
MECKLENBURG	09/10/2019	123	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	99	39	0	0	138	Y
MECKLENBURG	09/10/2019	123	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	91	30	0	0	121	Y
MECKLENBURG	09/10/2019	123	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	170	50	0	0	220	Y
MECKLENBURG	09/10/2019	123	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Mark L. Vincent	DEM	1	19	13	0	0	32	Y
MECKLENBURG	09/10/2019	123	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Matt Newton	DEM	1	207	59	0	0	266	Y
MECKLENBURG	09/10/2019	123	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Vinroy Washington Reid	DEM	1	30	8	0	0	38	Y
MECKLENBURG	09/10/2019	124	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	8	4	0	0	12	Y
MECKLENBURG	09/10/2019	124	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	8	1	0	0	9	Y
MECKLENBURG	09/10/2019	124	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	14	2	0	0	16	Y
MECKLENBURG	09/10/2019	124	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	2	0	0	0	2	Y
MECKLENBURG	09/10/2019	124	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	219	50	0	0	269	Y
MECKLENBURG	09/10/2019	124	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	183	45	0	0	228	Y
MECKLENBURG	09/10/2019	124	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	27	4	0	0	31	Y
MECKLENBURG	09/10/2019	124	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	123	37	0	0	160	Y
MECKLENBURG	09/10/2019	124	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	182	39	0	0	221	Y
MECKLENBURG	09/10/2019	124	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	106	25	0	0	131	Y
MECKLENBURG	09/10/2019	124	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	73	15	0	0	88	Y
MECKLENBURG	09/10/2019	124	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	184	35	0	0	219	Y
MECKLENBURG	09/10/2019	124	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Mark L. Vincent	DEM	1	20	4	0	0	24	Y
MECKLENBURG	09/10/2019	124	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Matt Newton	DEM	1	129	44	0	0	173	Y
MECKLENBURG	09/10/2019	124	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Vinroy Washington Reid	DEM	1	94	9	0	0	103	Y
MECKLENBURG	09/10/2019	125	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	8	2	0	0	10	Y
MECKLENBURG	09/10/2019	125	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	3	3	0	0	6	Y
MECKLENBURG	09/10/2019	125	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	8	1	0	0	9	Y
MECKLENBURG	09/10/2019	125	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	0	0	0	0	0	Y
MECKLENBURG	09/10/2019	125	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	106	36	0	0	142	Y
MECKLENBURG	09/10/2019	125	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	91	31	0	0	122	Y
MECKLENBURG	09/10/2019	125	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	10	4	0	0	14	Y
MECKLENBURG	09/10/2019	125	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	75	24	0	0	99	Y
MECKLENBURG	09/10/2019	125	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	70	29	0	0	99	Y
MECKLENBURG	09/10/2019	125	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	47	19	0	0	66	Y
MECKLENBURG	09/10/2019	125	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	49	11	0	0	60	Y
MECKLENBURG	09/10/2019	125	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	88	31	0	0	119	Y
MECKLENBURG	09/10/2019	125	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Mark L. Vincent	DEM	1	13	2	0	0	15	Y
MECKLENBURG	09/10/2019	125	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Matt Newton	DEM	1	62	27	0	0	89	Y
MECKLENBURG	09/10/2019	125	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Vinroy Washington Reid	DEM	1	43	12	0	0	55	Y
MECKLENBURG	09/10/2019	126	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	8	5	0	0	13	Y
MECKLENBURG	09/10/2019	126	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	10	4	0	0	14	Y
MECKLENBURG	09/10/2019	126	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	9	8	0	0	17	Y
MECKLENBURG	09/10/2019	126	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	2	0	0	0	2	Y
MECKLENBURG	09/10/2019	126	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	239	104	0	0	343	Y
MECKLENBURG	09/10/2019	126	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	192	95	0	0	287	Y
MECKLENBURG	09/10/2019	126	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	27	9	0	0	36	Y
MECKLENBURG	09/10/2019	126	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	167	62	0	0	229	Y
MECKLENBURG	09/10/2019	126	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	194	94	0	0	288	Y
MECKLENBURG	09/10/2019	126	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	105	51	0	0	156	Y
MECKLENBURG	09/10/2019	126	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	88	32	0	0	120	Y
MECKLENBURG	09/10/2019	126	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	192	92	0	0	284	Y
MECKLENBURG	09/10/2019	126	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Charlene Henderson El	DEM	1	52	35	0	0	87	Y
MECKLENBURG	09/10/2019	126	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Charles Robinson	DEM	1	37	6	0	0	43	Y
MECKLENBURG	09/10/2019	126	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Gabriel (Gabe) Cartagena	DEM	1	32	8	0	0	40	Y
MECKLENBURG	09/10/2019	126	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Renee Perkins Johnson	DEM	1	94	54	0	0	148	Y
MECKLENBURG	09/10/2019	126	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Richmond V. Baker	DEM	1	22	14	0	0	36	Y
MECKLENBURG	09/10/2019	126	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Sean Thompson	DEM	1	29	2	0	0	31	Y
MECKLENBURG	09/10/2019	128	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	5	2	0	0	7	Y
MECKLENBURG	09/10/2019	128	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	14	4	0	0	18	Y
MECKLENBURG	09/10/2019	128	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	10	6	0	0	16	Y
MECKLENBURG	09/10/2019	128	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	4	0	0	0	4	Y
MECKLENBURG	09/10/2019	128	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	209	112	0	0	321	Y
MECKLENBURG	09/10/2019	128	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	177	100	0	0	277	Y
MECKLENBURG	09/10/2019	128	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	30	12	0	0	42	Y
MECKLENBURG	09/10/2019	128	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	129	78	0	0	207	Y
MECKLENBURG	09/10/2019	128	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	160	88	0	0	248	Y
MECKLENBURG	09/10/2019	128	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	82	57	0	0	139	Y
MECKLENBURG	09/10/2019	128	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	118	52	0	0	170	Y
MECKLENBURG	09/10/2019	128	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	141	67	0	0	208	Y
MECKLENBURG	09/10/2019	128	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Charlene Henderson El	DEM	1	21	16	0	0	37	Y
MECKLENBURG	09/10/2019	128	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Charles Robinson	DEM	1	17	11	0	0	28	Y
MECKLENBURG	09/10/2019	128	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Gabriel (Gabe) Cartagena	DEM	1	10	12	0	0	22	Y
MECKLENBURG	09/10/2019	128	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Renee Perkins Johnson	DEM	1	50	51	0	0	101	Y
MECKLENBURG	09/10/2019	128	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Richmond V. Baker	DEM	1	78	24	0	0	102	Y
MECKLENBURG	09/10/2019	128	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Sean Thompson	DEM	1	58	8	0	0	66	Y
MECKLENBURG	09/10/2019	130	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	7	3	0	0	10	Y
MECKLENBURG	09/10/2019	130	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	5	3	0	0	8	Y
MECKLENBURG	09/10/2019	130	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	10	3	0	0	13	Y
MECKLENBURG	09/10/2019	130	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	2	0	0	0	2	Y
MECKLENBURG	09/10/2019	130	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	103	50	0	0	153	Y
MECKLENBURG	09/10/2019	130	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	82	47	0	0	129	Y
MECKLENBURG	09/10/2019	130	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	20	12	0	0	32	Y
MECKLENBURG	09/10/2019	130	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	70	33	0	0	103	Y
MECKLENBURG	09/10/2019	130	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	79	39	0	0	118	Y
MECKLENBURG	09/10/2019	130	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	54	23	0	0	77	Y
MECKLENBURG	09/10/2019	130	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	65	28	0	0	93	Y
MECKLENBURG	09/10/2019	130	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	65	31	0	0	96	Y
MECKLENBURG	09/10/2019	130	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Mark L. Vincent	DEM	1	19	4	0	0	23	Y
MECKLENBURG	09/10/2019	130	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Matt Newton	DEM	1	70	43	0	0	113	Y
MECKLENBURG	09/10/2019	130	32	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 05 (DEM)	Vinroy Washington Reid	DEM	1	35	12	0	0	47	Y
MECKLENBURG	09/10/2019	131	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	4	4	0	0	8	Y
MECKLENBURG	09/10/2019	131	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	6	5	0	0	11	Y
MECKLENBURG	09/10/2019	131	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	11	6	0	0	17	Y
MECKLENBURG	09/10/2019	131	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	3	3	0	0	6	Y
MECKLENBURG	09/10/2019	131	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	144	219	0	0	363	Y
MECKLENBURG	09/10/2019	131	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	96	147	0	0	243	Y
MECKLENBURG	09/10/2019	131	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	55	69	0	0	124	Y
MECKLENBURG	09/10/2019	131	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	69	160	0	0	229	Y
MECKLENBURG	09/10/2019	131	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	64	87	0	0	151	Y
MECKLENBURG	09/10/2019	131	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	63	112	0	0	175	Y
MECKLENBURG	09/10/2019	131	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	109	168	0	0	277	Y
MECKLENBURG	09/10/2019	131	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	46	69	0	0	115	Y
MECKLENBURG	09/10/2019	131	45	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07 (REP)	Ed Driggs	REP	1	156	144	0	0	300	Y
MECKLENBURG	09/10/2019	131	45	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 07 (REP)	Victoria Nwasike	REP	1	42	69	0	0	111	Y
MECKLENBURG	09/10/2019	131	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	1	0	0	1	Y
MECKLENBURG	09/10/2019	131	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	202	198	0	0	400	Y
MECKLENBURG	09/10/2019	131	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	202	297	0	0	499	Y
MECKLENBURG	09/10/2019	131	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	3	2	0	0	5	Y
MECKLENBURG	09/10/2019	132	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Joel Odom	DEM	1	2	1	0	0	3	Y
MECKLENBURG	09/10/2019	132	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Lucille Puckett	DEM	1	7	1	0	0	8	Y
MECKLENBURG	09/10/2019	132	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Roderick Davis	DEM	1	7	1	0	0	8	Y
MECKLENBURG	09/10/2019	132	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Tigress Sydney Acute McDaniel	DEM	1	5	2	0	0	7	Y
MECKLENBURG	09/10/2019	132	2	C	CITY OF CHARLOTTE MAYOR (DEM)	Vi Lyles	DEM	1	166	55	0	0	221	Y
MECKLENBURG	09/10/2019	132	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Braxton David Winston II	DEM	4	140	45	0	0	185	Y
MECKLENBURG	09/10/2019	132	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Chad Stachowicz	DEM	4	18	4	0	0	22	Y
MECKLENBURG	09/10/2019	132	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Dimple Ajmera	DEM	4	98	35	0	0	133	Y
MECKLENBURG	09/10/2019	132	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	James (Smuggie) Mitchell	DEM	4	135	50	0	0	185	Y
MECKLENBURG	09/10/2019	132	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Jorge Millares	DEM	4	58	25	0	0	83	Y
MECKLENBURG	09/10/2019	132	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	Julie Eiselt	DEM	4	78	20	0	0	98	Y
MECKLENBURG	09/10/2019	132	7	C	CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM)	LaWana Slack-Mayfield	DEM	4	114	39	0	0	153	Y
MECKLENBURG	09/10/2019	132	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Charlene Henderson El	DEM	1	39	14	0	0	53	Y
MECKLENBURG	09/10/2019	132	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Charles Robinson	DEM	1	23	0	0	0	23	Y
MECKLENBURG	09/10/2019	132	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Gabriel (Gabe) Cartagena	DEM	1	19	3	0	0	22	Y
MECKLENBURG	09/10/2019	132	27	C	CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM)	Renee Perkins Johnson	DEM	1	73	35	0	0	108	Y
